,area,build_year,price,number_of_rooms,level,price_average
1652,55.0,1996.2546383436409,78500.0,3.0,1,74297.75987841946
1653,66.0,1996.2546383436409,80000.0,3.0,4,74297.75987841946
1654,140.0,1996.2546383436409,88000.0,5.0,0,74297.75987841946
1655,87.0,1996.2546383436409,99000.0,4.0,2,74297.75987841946
1656,71.0,2018.0,84636.0,4.0,4,74297.75987841946
1657,56.0,1996.2546383436409,76000.0,2.0,4,74297.75987841946
1658,67.0,2021.0,88850.0,3.0,2,74297.75987841946
1659,64.0,1996.2546383436409,71500.0,3.0,5,74297.75987841946
1660,60.0,1996.2546383436409,82000.0,2.0,8,74297.75987841946
1661,96.0,1996.2546383436409,79900.0,4.0,1,74297.75987841946
1662,68.0,1996.2546383436409,98000.0,3.0,0,74297.75987841946
1663,74.0,1996.2546383436409,84000.0,3.0,3,74297.75987841946
1664,40.0,1996.2546383436409,65000.0,2.0,1,74297.75987841946
1665,60.0,1996.2546383436409,75000.0,2.0,1,74297.75987841946
1666,50.0,1996.2546383436409,65000.0,3.0,0,74297.75987841946
1667,86.6,1996.2546383436409,99000.0,3.0,4,74297.75987841946
1668,40.0,2018.0,65000.0,2.0,1,74297.75987841946
1669,60.0,1996.2546383436409,75000.0,2.0,1,74297.75987841946
1670,60.0,1996.2546383436409,73000.0,2.0,1,74297.75987841946
1671,43.0,1980.0,68000.0,2.0,0,74297.75987841946
1672,43.0,2021.0,60200.0,2.0,0,74297.75987841946
1673,85.0,1996.2546383436409,67000.0,2.0,5,74297.75987841946
1674,74.0,1996.2546383436409,77000.0,3.0,3,74297.75987841946
1675,41.0,1996.2546383436409,59000.0,2.0,2,74297.75987841946
1676,66.0,1996.2546383436409,85000.0,3.0,4,74297.75987841946
1677,48.0,1996.2546383436409,68000.0,2.0,0,74297.75987841946
1678,55.0,1996.2546383436409,78500.0,3.0,1,74297.75987841946
1679,60.0,1996.2546383436409,75500.0,2.0,8,74297.75987841946
1680,52.0,2021.0,65000.0,3.0,3,74297.75987841946
1681,43.0,2016.0,64500.0,2.0,4,74297.75987841946
1682,66.0,2008.0,80000.0,3.0,7,74297.75987841946
1683,58.0,2005.0,79000.0,2.0,1,74297.75987841946
1684,74.0,1996.2546383436409,77000.0,3.0,3,74297.75987841946
1685,40.0,1996.2546383436409,60000.0,2.0,3,74297.75987841946
1686,86.0,2020.0,99000.0,4.0,4,74297.75987841946
1687,54.0,2014.0,52000.0,3.0,0,74297.75987841946
1688,86.0,2019.0,99000.0,4.0,3,74297.75987841946
1689,55.0,1996.2546383436409,52000.0,3.0,0,74297.75987841946
1690,60.0,1996.2546383436409,76000.0,2.0,4,74297.75987841946
1691,57.0,1996.2546383436409,74500.0,2.0,3,74297.75987841946
1692,68.0,1996.2546383436409,84500.0,3.0,1,74297.75987841946
1693,63.0,1996.2546383436409,72450.0,2.0,2,74297.75987841946
1694,71.0,1996.2546383436409,78000.0,2.0,4,74297.75987841946
1695,69.0,1996.2546383436409,96600.0,2.0,4,74297.75987841946
1696,60.0,1996.2546383436409,74500.0,3.0,5,74297.75987841946
1697,74.0,1996.2546383436409,77000.0,3.0,3,74297.75987841946
1698,33.0,1996.2546383436409,50325.0,2.0,3,74297.75987841946
1699,40.0,1996.2546383436409,61000.0,2.0,3,74297.75987841946
1700,37.0,1996.2546383436409,56425.0,2.0,3,74297.75987841946
1701,63.0,1996.2546383436409,96075.0,3.0,4,74297.75987841946
1702,38.0,1996.2546383436409,55100.0,1.0,4,74297.75987841946
1703,39.0,1996.2546383436409,56550.0,2.0,4,74297.75987841946
1704,54.0,1996.2546383436409,78300.0,3.0,4,74297.75987841946
1705,54.0,1996.2546383436409,78300.0,3.0,1,74297.75987841946
1706,38.0,1996.2546383436409,55100.0,1.0,4,74297.75987841946
1707,41.0,1996.2546383436409,59450.0,2.0,4,74297.75987841946
1708,59.0,1996.2546383436409,85550.0,3.0,4,74297.75987841946
1709,41.0,1996.2546383436409,59450.0,1.0,4,74297.75987841946
1710,38.0,1996.2546383436409,55100.0,2.0,3,74297.75987841946
1711,39.0,1996.2546383436409,56550.0,1.0,4,74297.75987841946
1712,41.0,1996.2546383436409,59450.0,2.0,2,74297.75987841946
1713,41.0,1996.2546383436409,59450.0,1.0,3,74297.75987841946
1714,41.0,1996.2546383436409,53000.0,2.0,1,74297.75987841946
1715,48.0,1996.2546383436409,59550.0,2.0,1,74297.75987841946
1716,53.03,1996.2546383436409,66300.0,2.0,2,74297.75987841946
1717,44.0,1996.2546383436409,65000.0,2.0,1,74297.75987841946
1718,48.0,2016.0,68500.0,3.0,3,74297.75987841946
1719,49.0,2021.0,68600.0,2.0,2,74297.75987841946
1720,46.0,2021.0,64400.0,3.0,0,74297.75987841946
1721,49.0,2021.0,68600.0,2.0,1,74297.75987841946
1722,56.0,2021.0,78400.0,3.0,1,74297.75987841946
1723,56.0,2021.0,78400.0,3.0,2,74297.75987841946
1724,38.0,1996.2546383436409,54900.0,2.0,0,74297.75987841946
1725,61.0,1996.2546383436409,54900.0,3.0,0,74297.75987841946
1726,86.0,1996.2546383436409,99000.0,4.0,3,74297.75987841946
1727,87.0,1996.2546383436409,99000.0,4.0,3,74297.75987841946
1728,110.0,1996.2546383436409,97000.0,4.0,0,74297.75987841946
1729,52.0,1996.2546383436409,78000.0,3.0,1,74297.75987841946
1730,43.0,1996.2546383436409,78000.0,2.0,0,74297.75987841946
1731,43.0,1996.2546383436409,78000.0,2.0,0,74297.75987841946
1732,43.0,1996.2546383436409,78000.0,2.0,0,74297.75987841946
1733,48.0,1996.2546383436409,61000.0,2.0,3,74297.75987841946
1734,38.0,2011.0,63500.0,2.0,2,74297.75987841946
1735,50.0,1996.2546383436409,51500.0,2.0,3,74297.75987841946
1736,60.0,1996.2546383436409,75000.0,2.0,4,74297.75987841946
1737,59.0,1996.2546383436409,59000.0,2.0,10,74297.75987841946
1738,38.0,1996.2546383436409,62000.0,2.0,2,74297.75987841946
1739,46.0,1996.2546383436409,55100.0,3.0,0,74297.75987841946
1740,60.0,1996.2546383436409,76000.0,2.0,4,74297.75987841946
1741,50.0,1996.2546383436409,81000.0,2.0,3,74297.75987841946
1742,52.0,1996.2546383436409,72000.0,3.0,0,74297.75987841946
1743,50.0,1920.0,81000.0,2.0,3,74297.75987841946
1744,43.0,1996.2546383436409,64000.0,2.0,4,74297.75987841946
1745,54.0,1996.2546383436409,70000.0,3.0,3,74297.75987841946
1746,42.0,1996.2546383436409,67500.0,2.0,4,74297.75987841946
1747,44.29,1996.2546383436409,51000.0,2.0,3,74297.75987841946
1748,41.0,1996.2546383436409,63000.0,2.0,1,74297.75987841946
1749,58.0,1996.2546383436409,70000.0,2.0,2,74297.75987841946
1750,58.0,1996.2546383436409,70000.0,2.0,2,74297.75987841946
1751,38.0,1996.2546383436409,63500.0,2.0,2,74297.75987841946
1752,58.0,1996.2546383436409,70000.0,2.0,2,74297.75987841946
1753,59.0,1980.0,59500.0,2.0,10,74297.75987841946
1754,54.0,2014.0,53000.0,3.0,0,74297.75987841946
1755,37.0,2019.0,51800.0,3.0,4,74297.75987841946
1756,55.0,2018.0,71500.0,2.0,0,74297.75987841946
1757,57.0,1996.2546383436409,69900.0,3.0,9,74297.75987841946
1758,43.0,1996.2546383436409,62350.0,2.0,4,74297.75987841946
1759,52.0,1996.2546383436409,77800.0,3.0,1,74297.75987841946
1760,64.0,2016.0,125000.0,3.0,1,74297.75987841946
1761,51.0,1996.2546383436409,50000.0,2.0,0,123296.66666666667
1762,85.0,1986.0,145000.0,3.0,0,123296.66666666667
1763,70.0,2002.0,122500.0,2.0,0,123296.66666666667
1764,70.0,2014.0,115500.0,3.0,1,123296.66666666667
1765,69.0,1996.2546383436409,122500.0,2.0,0,123296.66666666667
1766,106.0,1988.0,135000.0,4.0,0,123296.66666666667
1767,66.0,1996.2546383436409,127000.0,3.0,2,123296.66666666667
1768,85.0,1996.2546383436409,145000.0,3.0,0,123296.66666666667
1769,70.0,1996.2546383436409,122500.0,2.0,1,123296.66666666667
1770,101.0,1996.2546383436409,175000.0,4.0,3,123296.66666666667
1771,101.0,2019.0,160500.0,4.0,0,123296.66666666667
1772,96.0,1996.2546383436409,170000.0,4.0,0,123296.66666666667
1773,95.0,1991.0,200000.0,4.0,2,123296.66666666667
1774,76.0,1996.2546383436409,155000.0,2.8452239216045427,1,123296.66666666667
1775,88.0,1996.2546383436409,136400.0,5.0,3,123296.66666666667
1776,101.0,1996.2546383436409,175000.0,4.0,3,123296.66666666667
1777,36.0,2010.0,82500.0,2.0,2,123296.66666666667
1778,36.0,1996.2546383436409,82500.0,1.0,2,123296.66666666667
1779,37.0,1996.2546383436409,80000.0,2.0,1,123296.66666666667
1780,52.0,1996.2546383436409,92000.0,3.0,7,123296.66666666667
1781,70.0,1996.2546383436409,91500.0,3.0,7,123296.66666666667
1782,36.0,1996.2546383436409,82500.0,1.0,2,123296.66666666667
1783,42.0,1996.2546383436409,68000.0,2.8452239216045427,0,123296.66666666667
1784,59.0,1989.0,86000.0,4.0,4,123296.66666666667
1785,59.0,1996.2546383436409,86000.0,3.0,4,123296.66666666667
1786,59.0,1996.2546383436409,86000.0,3.0,4,123296.66666666667
1787,34.0,1971.0,48500.0,2.0,1,84043.6875
1788,31.0,1996.2546383436409,44900.0,1.0,1,84043.6875
1789,34.0,1996.2546383436409,48500.0,2.0,1,84043.6875
1790,83.0,1970.0,108000.0,3.0,10,84043.6875
1791,75.0,1996.2546383436409,112000.0,3.0,1,84043.6875
1792,108.0,1970.0,115000.0,3.0,3,84043.6875
1793,132.0,1996.2546383436409,135000.0,4.0,9,84043.6875
1794,65.0,1978.0,85000.0,3.0,4,84043.6875
1795,46.0,1996.2546383436409,56000.0,2.0,0,84043.6875
1796,77.0,1996.2546383436409,94900.0,3.0,2,84043.6875
1797,77.0,1996.2546383436409,96000.0,3.0,1,84043.6875
1798,52.0,1996.2546383436409,54999.0,3.0,0,84043.6875
1799,47.0,2003.0,61000.0,3.0,5,84043.6875
1800,74.0,1996.2546383436409,100000.0,3.0,5,84043.6875
1801,71.0,1996.2546383436409,96900.0,3.0,7,84043.6875
1802,88.0,1996.2546383436409,88000.0,3.0,17,84043.6875
1803,21.0,1930.0,35000.0,1.0,0,232507.85057471265
1804,100.0,1996.2546383436409,259000.0,2.8452239216045427,1,232507.85057471265
1805,80.0,1996.2546383436409,110000.0,3.0,0,232507.85057471265
1806,51.0,1996.2546383436409,117500.0,2.0,1,232507.85057471265
1807,130.0,1957.0,262000.0,5.0,2,232507.85057471265
1808,65.0,1996.2546383436409,186000.0,3.0,7,232507.85057471265
1809,204.0,1939.0,400000.0,6.0,5,232507.85057471265
1810,95.0,1996.2546383436409,238900.0,4.0,0,232507.85057471265
1811,45.0,1996.2546383436409,125000.0,2.0,3,232507.85057471265
1812,100.0,1996.2546383436409,279000.0,2.0,3,232507.85057471265
1813,95.0,1923.0,230000.0,3.0,3,232507.85057471265
1814,110.0,1996.2546383436409,219000.0,5.0,1,232507.85057471265
1815,147.0,1996.2546383436409,360000.0,5.0,2,232507.85057471265
1816,86.0,1996.2546383436409,230000.0,3.0,2,232507.85057471265
1817,120.0,1996.2546383436409,340000.0,4.0,3,232507.85057471265
1818,39.0,1996.2546383436409,121000.0,1.0,2,232507.85057471265
1819,160.0,2020.0,499000.0,4.0,3,232507.85057471265
1820,179.0,1996.2546383436409,447500.0,4.0,6,232507.85057471265
1821,139.0,1996.2546383436409,417000.0,5.0,2,232507.85057471265
1822,73.0,1996.2546383436409,290000.0,3.0,4,232507.85057471265
1823,41.0,1996.2546383436409,110000.0,2.0,1,232507.85057471265
1824,116.0,1996.2546383436409,299999.0,4.0,0,232507.85057471265
1825,94.0,1996.2546383436409,321000.0,4.0,2,232507.85057471265
1826,60.0,1996.2546383436409,110000.0,2.0,0,232507.85057471265
1827,42.0,1996.2546383436409,118000.0,2.0,2,232507.85057471265
1828,126.0,1996.2546383436409,399000.0,4.0,2,232507.85057471265
1829,106.0,1996.2546383436409,259900.0,4.0,5,232507.85057471265
1830,123.0,1996.2546383436409,219000.0,4.0,5,232507.85057471265
1831,75.0,1996.2546383436409,165000.0,3.0,4,232507.85057471265
1832,39.0,1996.2546383436409,120000.0,1.0,2,232507.85057471265
1833,84.0,1996.2546383436409,259900.0,3.0,5,232507.85057471265
1834,78.0,1996.2546383436409,185000.0,3.0,3,232507.85057471265
1835,118.0,2021.0,324500.0,4.0,2,232507.85057471265
1836,122.0,2021.0,348920.0,4.0,3,232507.85057471265
1837,126.0,2021.0,381210.0,4.0,3,232507.85057471265
1838,116.0,2021.0,375670.0,4.0,1,232507.85057471265
1839,74.0,2021.0,252590.0,3.0,7,232507.85057471265
1840,74.0,2021.0,245150.0,3.0,4,232507.85057471265
1841,74.0,2021.0,237730.0,3.0,1,232507.85057471265
1842,74.0,2021.0,241310.0,3.0,3,232507.85057471265
1843,81.0,2021.0,259230.0,3.0,1,232507.85057471265
1844,119.0,2021.0,359975.0,4.0,3,232507.85057471265
1845,113.0,2021.0,328900.0,4.0,2,232507.85057471265
1846,126.0,2021.0,395070.0,4.0,5,232507.85057471265
1847,116.0,2021.0,375670.0,3.0,3,232507.85057471265
1848,141.0,2021.0,387750.0,5.0,3,232507.85057471265
1849,143.0,2021.0,392810.0,4.0,4,232507.85057471265
1850,127.0,2021.0,375900.0,4.0,2,232507.85057471265
1851,122.0,2021.0,354290.0,4.0,2,232507.85057471265
1852,116.0,2021.0,338140.0,4.0,1,232507.85057471265
1853,101.0,2021.0,299970.0,3.0,1,232507.85057471265
1854,72.0,1939.0,208000.0,3.0,3,232507.85057471265
1855,72.0,1996.2546383436409,208000.0,3.0,3,232507.85057471265
1856,118.0,1996.2546383436409,220000.0,4.0,1,232507.85057471265
1857,112.0,2021.0,347000.0,4.0,5,232507.85057471265
1858,64.0,1996.2546383436409,180000.0,2.0,2,232507.85057471265
1859,72.0,1996.2546383436409,208000.0,3.0,3,232507.85057471265
1860,80.0,1996.2546383436409,190000.0,3.0,3,232507.85057471265
1861,73.0,1996.2546383436409,195900.0,2.0,5,232507.85057471265
1862,120.0,1996.2546383436409,299000.0,4.0,0,232507.85057471265
1863,80.0,1996.2546383436409,185000.0,3.0,3,232507.85057471265
1864,80.0,1996.2546383436409,185000.0,3.0,3,232507.85057471265
1865,80.0,1996.2546383436409,185000.0,3.0,3,232507.85057471265
1866,80.0,1996.2546383436409,185000.0,3.0,3,232507.85057471265
1867,100.0,1996.2546383436409,299000.0,3.0,6,232507.85057471265
1868,75.0,1996.2546383436409,135000.0,2.0,0,232507.85057471265
1869,40.0,1996.2546383436409,106000.0,2.0,1,232507.85057471265
1870,64.0,1996.2546383436409,185000.0,3.0,3,232507.85057471265
1871,83.0,1996.2546383436409,285000.0,4.0,2,232507.85057471265
1872,50.0,1966.0,155000.0,2.0,6,232507.85057471265
1873,35.0,1996.2546383436409,113000.0,1.0,0,232507.85057471265
1874,80.0,1939.0,208000.0,3.0,3,232507.85057471265
1875,66.0,1929.0,180000.0,2.0,0,232507.85057471265
1876,41.0,1996.2546383436409,125000.0,2.0,3,232507.85057471265
1877,116.0,1996.2546383436409,299999.0,5.0,0,232507.85057471265
1878,45.0,1960.0,66000.0,1.0,1,232507.85057471265
1879,29.0,1939.0,80000.0,1.0,0,232507.85057471265
1880,25.0,1996.2546383436409,58000.0,1.0,2,232507.85057471265
1881,28.0,1996.2546383436409,67000.0,1.0,6,232507.85057471265
1882,28.0,1996.2546383436409,99900.0,1.0,1,232507.85057471265
1883,30.0,2000.0,94000.0,1.0,6,232507.85057471265
1884,27.0,1996.2546383436409,82000.0,2.0,5,232507.85057471265
1885,31.0,1996.2546383436409,95000.0,1.0,0,232507.85057471265
1886,23.0,1996.2546383436409,75000.0,1.0,3,232507.85057471265
1887,82.0,1918.0,95000.0,4.0,2,232507.85057471265
1888,89.0,1996.2546383436409,188900.0,3.0,1,232507.85057471265
1889,21.0,1930.0,35000.0,1.0,0,207722.43181818182
1890,21.0,1932.0,35000.0,1.0,0,207722.43181818182
1891,72.0,1996.2546383436409,158000.0,3.0,4,207722.43181818182
1892,147.0,1936.0,350000.0,5.0,2,207722.43181818182
1893,110.0,1996.2546383436409,219000.0,5.0,0,207722.43181818182
1894,95.0,2020.0,289000.0,4.0,8,207722.43181818182
1895,97.0,1923.0,130000.0,3.0,3,207722.43181818182
1896,85.0,1996.2546383436409,190000.0,3.0,0,207722.43181818182
1897,77.0,1986.0,188000.0,4.0,6,207722.43181818182
1898,80.0,1996.2546383436409,230000.0,3.0,2,207722.43181818182
1899,67.0,1996.2546383436409,160000.0,3.0,3,207722.43181818182
1900,57.0,1981.0,129000.0,2.0,6,207722.43181818182
1901,46.0,2017.0,139000.0,2.0,4,207722.43181818182
1902,50.0,1996.2546383436409,130000.0,2.0,0,207722.43181818182
1903,52.0,1996.2546383436409,104900.0,2.0,0,207722.43181818182
1904,130.0,1957.0,262000.0,5.0,2,207722.43181818182
1905,84.0,1980.0,180000.0,3.0,3,207722.43181818182
1906,88.0,1996.2546383436409,191800.0,4.0,1,207722.43181818182
1907,63.0,1996.2546383436409,165000.0,3.0,2,207722.43181818182
1908,72.0,1996.2546383436409,215460.0,3.0,1,207722.43181818182
1909,185.0,1996.2546383436409,546360.0,3.0,2,207722.43181818182
1910,63.0,1996.2546383436409,165000.0,3.0,2,207722.43181818182
1911,73.0,1996.2546383436409,148000.0,4.0,0,207722.43181818182
1912,38.0,1996.2546383436409,145000.0,2.0,1,207722.43181818182
1913,174.0,1926.0,250000.0,6.0,1,207722.43181818182
1914,91.0,1980.0,199000.0,3.0,12,207722.43181818182
1915,50.0,2009.0,140000.0,2.0,3,207722.43181818182
1916,95.0,1926.0,247000.0,3.0,2,207722.43181818182
1917,75.0,1996.2546383436409,159000.0,3.0,1,207722.43181818182
1918,58.0,1949.0,165000.0,3.0,1,207722.43181818182
1919,127.0,1996.2546383436409,230000.0,4.0,1,207722.43181818182
1920,55.0,1996.2546383436409,134900.0,2.0,0,207722.43181818182
1921,50.0,1996.2546383436409,140000.0,2.0,3,207722.43181818182
1922,72.0,1996.2546383436409,208000.0,3.0,3,207722.43181818182
1923,143.0,1996.2546383436409,260000.0,5.0,5,207722.43181818182
1924,96.0,1996.2546383436409,249500.0,4.0,1,207722.43181818182
1925,139.0,1996.2546383436409,417000.0,5.0,2,207722.43181818182
1926,46.0,1996.2546383436409,103000.0,2.0,0,207722.43181818182
1927,70.0,1996.2546383436409,209000.0,3.0,1,207722.43181818182
1928,75.0,1996.2546383436409,145000.0,3.0,7,207722.43181818182
1929,58.0,1996.2546383436409,125000.0,4.0,0,207722.43181818182
1930,58.0,1939.0,110000.0,3.0,0,207722.43181818182
1931,190.0,1996.2546383436409,290000.0,7.0,4,207722.43181818182
1932,108.0,1996.2546383436409,270000.0,4.0,5,207722.43181818182
1933,112.0,2005.0,350000.0,4.0,2,207722.43181818182
1934,116.0,1996.2546383436409,299999.0,2.8452239216045427,0,207722.43181818182
1935,78.0,1996.2546383436409,250000.0,3.0,3,207722.43181818182
1936,96.0,1919.0,180000.0,3.0,4,207722.43181818182
1937,57.0,1996.2546383436409,118000.0,3.0,12,207722.43181818182
1938,184.0,1996.2546383436409,564580.0,4.0,4,207722.43181818182
1939,184.0,1996.2546383436409,528150.0,4.0,2,207722.43181818182
1940,115.0,1996.2546383436409,330000.0,5.0,3,207722.43181818182
1941,41.0,1996.2546383436409,110000.0,2.0,0,207722.43181818182
1942,43.0,1996.2546383436409,128000.0,3.0,5,207722.43181818182
1943,63.0,1996.2546383436409,165000.0,3.0,2,207722.43181818182
1944,124.0,1996.2546383436409,333000.0,4.0,2,207722.43181818182
1945,103.0,1928.0,319000.0,4.0,1,207722.43181818182
1946,147.0,1996.2546383436409,419900.0,4.0,0,207722.43181818182
1947,70.0,1996.2546383436409,130000.0,3.0,0,207722.43181818182
1948,53.0,1965.0,145000.0,2.0,6,207722.43181818182
1949,71.0,1996.2546383436409,170000.0,4.0,3,207722.43181818182
1950,70.0,1923.0,255000.0,3.0,1,207722.43181818182
1951,64.0,1996.2546383436409,187000.0,3.0,3,207722.43181818182
1952,68.0,2013.0,180000.0,2.0,4,207722.43181818182
1953,84.0,1996.2546383436409,155000.0,3.0,2,207722.43181818182
1954,50.0,2010.0,140000.0,2.0,3,207722.43181818182
1955,109.0,1996.2546383436409,280000.0,4.0,4,207722.43181818182
1956,129.0,2007.0,219000.0,4.0,5,207722.43181818182
1957,63.0,1996.2546383436409,220000.0,2.0,2,207722.43181818182
1958,75.0,1996.2546383436409,208000.0,3.0,3,207722.43181818182
1959,91.0,1996.2546383436409,199000.0,3.0,12,207722.43181818182
1960,24.0,1996.2546383436409,110000.0,1.0,2,207722.43181818182
1961,120.0,1996.2546383436409,324000.0,4.0,5,207722.43181818182
1962,87.0,1996.2546383436409,280000.0,3.0,5,207722.43181818182
1963,127.0,1996.2546383436409,230000.0,3.0,1,207722.43181818182
1964,67.0,1996.2546383436409,220000.0,3.0,2,207722.43181818182
1965,103.0,1996.2546383436409,289000.0,3.0,4,207722.43181818182
1966,37.0,1996.2546383436409,112000.0,2.0,2,207722.43181818182
1967,51.0,1996.2546383436409,130000.0,2.0,0,207722.43181818182
1968,90.0,1996.2546383436409,400000.0,2.0,2,207722.43181818182
1969,50.0,1996.2546383436409,130000.0,2.0,0,207722.43181818182
1970,60.0,1996.2546383436409,230000.0,3.0,1,207722.43181818182
1971,90.0,1996.2546383436409,450000.0,2.0,2,207722.43181818182
1972,74.0,1962.0,175000.0,3.0,7,207722.43181818182
1973,211.0,1996.2546383436409,440000.0,4.0,7,207722.43181818182
1974,72.0,1996.2546383436409,208000.0,3.0,3,207722.43181818182
1975,116.0,1920.0,299000.0,4.0,0,207722.43181818182
1976,45.0,2020.0,157000.0,1.0,1,207722.43181818182
1977,39.0,1996.2546383436409,118000.0,1.0,2,207722.43181818182
1978,91.0,1996.2546383436409,200000.0,4.0,6,207722.43181818182
1979,106.0,1996.2546383436409,318000.0,4.0,3,207722.43181818182
1980,56.0,1996.2546383436409,156800.0,3.0,1,207722.43181818182
1981,89.0,1965.0,188000.0,2.0,1,207722.43181818182
1982,37.0,1996.2546383436409,145000.0,2.0,1,207722.43181818182
1983,81.0,1996.2546383436409,160000.0,3.0,0,207722.43181818182
1984,75.0,1996.2546383436409,165000.0,2.0,1,207722.43181818182
1985,88.0,1996.2546383436409,188000.0,4.0,1,207722.43181818182
1986,239.0,1996.2546383436409,600000.0,6.0,1,207722.43181818182
1987,51.0,1996.2546383436409,130000.0,2.0,0,207722.43181818182
1988,92.0,1996.2546383436409,230000.0,4.0,5,207722.43181818182
1989,102.0,2021.0,276000.0,4.0,0,207722.43181818182
1990,70.0,1996.2546383436409,140000.0,3.0,3,207722.43181818182
1991,55.0,1996.2546383436409,135000.0,3.0,0,207722.43181818182
1992,63.0,1996.2546383436409,179000.0,3.0,2,207722.43181818182
1993,127.0,1996.2546383436409,230000.0,4.0,1,207722.43181818182
1994,184.0,1996.2546383436409,1000000.0,4.0,5,207722.43181818182
1995,116.0,1996.2546383436409,299999.0,5.0,0,207722.43181818182
1996,186.0,1996.2546383436409,290000.0,7.0,4,207722.43181818182
1997,88.0,2021.0,220000.0,3.0,1,207722.43181818182
1998,105.0,2021.0,290000.0,4.0,1,207722.43181818182
1999,109.0,2021.0,330000.0,4.0,5,207722.43181818182
2000,92.0,1996.2546383436409,250000.0,4.0,2,207722.43181818182
2001,119.0,1996.2546383436409,299900.0,4.0,0,207722.43181818182
2002,90.0,2008.0,400000.0,2.0,2,207722.43181818182
2003,155.0,1939.0,390000.0,4.0,2,207722.43181818182
2004,37.0,1996.2546383436409,145000.0,2.0,1,207722.43181818182
2005,80.0,1996.2546383436409,232000.0,3.0,2,207722.43181818182
2006,85.0,1996.2546383436409,175000.0,3.0,1,207722.43181818182
2007,91.0,1996.2546383436409,199000.0,3.0,12,207722.43181818182
2008,200.0,1996.2546383436409,290000.0,5.0,4,207722.43181818182
2009,106.0,1996.2546383436409,318000.0,4.0,3,207722.43181818182
